participant,trial,practice,speed,delta_var,speed_BrelA,completion_time,edgeA_speed,edgeB_initial_speed,edgeB_speed,visual_variable
6,6,false,high,small,lower,33.06,36.755880000000005,19.345200000000002,47.831007,lumi
6,7,false,high,small,higher,43.713,36.755880000000005,69.936,51.558060000000005,lumi
6,8,false,low,small,higher,23.241,5.358,10.1802,4.554299999999999,lumi
6,9,false,low,small,lower,19.816,5.358,1.5510000000000002,5.3016000000000005,lumi
6,10,false,high,large,lower,25.263,36.755880000000005,19.345200000000002,35.885346,lumi
6,11,false,high,large,higher,21.748,36.755880000000005,69.936,44.206884,lumi
6,12,false,medium,same,higher,9.109,19.345200000000002,36.755880000000005,25.148759999999996,lumi
6,13,false,medium,same,lower,14.813,19.345200000000002,10.1802,19.36917,lumi
6,14,false,low,small,lower,22.703,5.358,1.5510000000000002,5.3016000000000005,lumi
6,15,false,low,small,higher,24.346,5.358,10.1802,4.8222,lumi
6,16,false,low,same,higher,18.801,5.358,10.1802,4.956149999999999,lumi
6,17,false,low,same,lower,51.548,5.358,1.5510000000000002,5.167650000000001,lumi
6,18,false,high,medium,lower,24.188,36.755880000000005,19.345200000000002,42.31762500000001,lumi
6,19,false,high,medium,higher,19.69,36.755880000000005,69.936,37.774604999999994,lumi
6,20,false,medium,small,higher,22.406,19.345200000000002,36.755880000000005,19.82883,lumi
6,21,false,medium,small,lower,79.427,19.345200000000002,10.1802,15.500129999999999,lumi
6,22,false,high,large,lower,10.631,36.755880000000005,19.345200000000002,40.479831,lumi
6,23,false,high,large,higher,16.486,36.755880000000005,69.936,41.450193,lumi
6,24,false,low,medium,higher,30.174,5.358,10.1802,3.8845500000000004,lumi
6,25,false,low,medium,lower,12.332,5.358,1.5510000000000002,5.435549999999999,lumi
6,26,false,low,large,lower,36.354,5.358,1.5510000000000002,5.167650000000001,lumi
6,27,false,low,large,higher,13.484,5.358,10.1802,5.625899999999999,lumi
6,28,false,low,same,higher,14.757,5.358,10.1802,5.625899999999999,lumi
6,29,false,low,same,lower,18.847,5.358,1.5510000000000002,5.0337000000000005,lumi
6,30,false,high,small,lower,14.954,36.755880000000005,19.345200000000002,39.560934,lumi
6,31,false,high,small,higher,13.081,36.755880000000005,69.936,46.96357500000001,lumi
6,32,false,low,medium,higher,14.425,5.358,10.1802,5.358,lumi
6,33,false,low,medium,lower,16.863,5.358,1.5510000000000002,5.70345,lumi
6,34,false,medium,medium,lower,15.734,19.345200000000002,10.1802,17.434649999999998,lumi
6,35,false,medium,medium,higher,14.995,19.345200000000002,36.755880000000005,24.665130000000005,lumi
6,36,false,medium,medium,higher,40.886,19.345200000000002,36.755880000000005,21.27972,lumi
6,37,false,medium,medium,lower,9.101,19.345200000000002,10.1802,17.918280000000003,lumi
6,38,false,high,same,lower,14.299,36.755880000000005,19.345200000000002,35.885346,lumi
6,39,false,high,same,higher,12.929,36.755880000000005,69.936,36.855708,lumi
6,40,false,medium,same,higher,15.627,19.345200000000002,36.755880000000005,22.730610000000002,lumi
6,41,false,medium,same,lower,9.07,19.345200000000002,10.1802,18.40191,lumi
6,42,false,high,medium,lower,15.323,36.755880000000005,19.345200000000002,42.31762500000001,lumi
6,43,false,high,medium,higher,22.793,36.755880000000005,69.936,30.423429000000002,lumi
6,44,false,high,same,higher,15.756,36.755880000000005,69.936,37.774604999999994,lumi
6,45,false,high,same,lower,12.902,36.755880000000005,19.345200000000002,38.64203700000001,lumi
6,46,false,medium,large,lower,7.739,19.345200000000002,10.1802,19.852800000000002,lumi
6,47,false,medium,large,higher,31.596,19.345200000000002,36.755880000000005,18.86157,lumi
6,48,false,low,large,higher,25.9,5.358,10.1802,5.358,lumi
6,49,false,low,large,lower,32.87,5.358,1.5510000000000002,5.167650000000001,lumi
6,50,false,medium,small,lower,14.799,19.345200000000002,10.1802,15.983760000000002,lumi
6,51,false,medium,small,higher,22.736,19.345200000000002,36.755880000000005,18.377940000000002,lumi
3,0,true,low,small,lower,20.291,5.358,1.5510000000000002,5.8374000000000015,lumi
3,1,true,medium,medium,higher,21.936,19.345200000000002,36.755880000000005,22.246980000000004,lumi
3,2,true,high,large,higher,19.306,36.755880000000005,69.936,36.855708,lumi
3,3,true,medium,same,lower,22.256,19.345200000000002,10.1802,18.40191,lumi
3,4,false,medium,medium,higher,17.858,19.345200000000002,36.755880000000005,22.730610000000002,lumi
3,5,false,medium,medium,lower,43.753,19.345200000000002,10.1802,19.36917,lumi
3,6,false,medium,medium,lower,9.744,19.345200000000002,10.1802,18.40191,lumi
